,release_date,primary_title,production_budget,domestic_gross,worldwide_gross
5030,2012-02-03,Dysfunctional Friends,1800000.0,0.0,0.0
5031,2013-12-31,Independence Daysaster,1800000.0,0.0,0.0
5032,2014-03-11,Against the Wild,1800000.0,0.0,0.0
5033,2015-10-20,Beginnerâs Guide to Sex,1800000.0,0.0,0.0
5034,1999-06-18,Lola rennt,1750000.0,7267324.0,22879194.0
5035,2003-02-07,May,1750000.0,145540.0,634803.0
5036,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0
5037,2019-04-23,Living Dark: The Story of Ted the Caver,1750000.0,0.0,0.0
5038,2001-11-23,In the Bedroom,1700000.0,35930604.0,42137871.0
5039,2008-03-19,La misma luna,1700000.0,12590147.0,23271741.0
5040,1972-06-30,Conquest of the Planet of the Apes,1700000.0,9700000.0,9700000.0
5041,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0
5042,2013-10-04,Grace Unplugged,1700000.0,2507159.0,2507159.0
5043,1999-10-01,"Happy, Texas",1700000.0,2039192.0,2891228.0
5044,2015-12-18,Saul fia,1700000.0,1777043.0,9696537.0
5045,2005-06-17,My Summer of Love,1700000.0,1000915.0,4727375.0
5046,2005-06-24,Yes,1700000.0,396035.0,661221.0
5047,2019-02-01,Braid,1660000.0,0.0,80745.0
5048,1953-08-05,From Here to Eternity,1650000.0,30500000.0,30500000.0
5049,1938-09-01,You Can't Take It With You,1644000.0,4000000.0,4000000.0
5050,1999-04-09,Foolish,1600000.0,6026908.0,6026908.0
5051,1949-07-26,She Wore a Yellow Ribbon,1600000.0,5400000.0,5400000.0
5052,1974-04-07,The Conversation,1600000.0,4420000.0,4420000.0
5053,2010-10-15,N-Secure,1600000.0,2595644.0,2595644.0
5054,2008-02-01,Sukkar banat,1600000.0,1060591.0,14253760.0
5055,1989-12-31,Out of the Dark,1600000.0,419428.0,419428.0
5056,2006-01-27,Bubble,1600000.0,145382.0,145382.0
5057,2005-09-23,Dil Jo Bhi Kahey...,1600000.0,129319.0,129319.0
5058,1999-01-15,Mississippi Mermaid,1600000.0,27795.0,2627795.0
5059,2014-09-26,Two Night Stand,1600000.0,15600.0,868081.0
5060,2005-11-04,I Love Your Work,1600000.0,3264.0,3264.0
5061,1955-08-05,The Kingâs Thief,1577000.0,0.0,0.0
5062,2011-04-01,Insidious,1500000.0,54009150.0,99870886.0
5063,2016-10-21,Moonlight,1500000.0,27854931.0,65245512.0
5064,2003-09-12,Cabin Fever,1500000.0,21158188.0,30351664.0
5065,2007-05-02,Waitress,1500000.0,19097550.0,22217183.0
5066,1989-09-08,Kickboxer,1500000.0,14533681.0,14533681.0
5067,1988-02-26,Bloodsport,1500000.0,11806119.0,11806119.0
5068,1939-10-17,Mr. Smith Goes To Washington,1500000.0,9000000.0,9000000.0
5069,2018-03-23,Unsane,1500000.0,7690044.0,14244931.0
5070,1995-07-21,Kids,1500000.0,7412216.0,20412216.0
5071,2005-10-05,The Squid and the Whale,1500000.0,7372734.0,11191423.0
5072,2002-03-13,Kissing Jessica Stein,1500000.0,7025722.0,9345061.0
5073,1945-10-31,Spellbound,1500000.0,7000000.0,7000000.0
5074,1979-04-20,Dawn of the Dead,1500000.0,5100000.0,55000000.0
5075,1994-09-23,Exotica,1500000.0,5046118.0,5046118.0
5076,2013-07-26,The To Do List,1500000.0,3491669.0,4128828.0
5077,2013-02-01,The Gatekeepers,1500000.0,2408553.0,2592308.0
5078,1998-06-26,Buffalo '66,1500000.0,2380606.0,2380606.0
5079,1984-03-02,Repo Man,1500000.0,2300000.0,2300000.0
5080,2016-10-21,Iâm Not Ashamed,1500000.0,2082980.0,2082980.0
5081,1985-01-18,Blood Simple,1500000.0,1690913.0,2730877.0
5082,2002-04-19,Nueve Reinas,1500000.0,1222889.0,12412889.0
5083,2013-04-19,The Lords of Salem,1500000.0,1165881.0,1541131.0
5084,2016-10-21,31,1500000.0,779820.0,922727.0
5085,2005-03-25,The Ballad of Jack and Rose,1500000.0,712294.0,1126258.0
5086,2016-04-22,Unsullied,1500000.0,510957.0,510957.0
5087,1994-08-31,Killing Zoe,1500000.0,418953.0,418953.0
5088,2002-05-17,The Believer,1500000.0,406035.0,1840248.0
5089,2008-03-07,Snow Angels,1500000.0,402858.0,414404.0
5090,2001-08-10,Session 9,1500000.0,378176.0,1619602.0
5091,2011-02-11,MOOZ-lum,1500000.0,362239.0,372239.0
5092,2007-09-05,I Want Someone To Eat Cheese With,1500000.0,194568.0,194568.0
5093,2011-08-19,Amigo,1500000.0,184705.0,184705.0
5094,2007-09-07,Hatchet,1500000.0,175281.0,240396.0
5095,2008-10-31,My Name is Bruce,1500000.0,173066.0,173066.0
5096,2010-08-06,The Disappearance of Alice Creed,1500000.0,166980.0,1605139.0
5097,1936-02-05,Modern Times,1500000.0,163245.0,199747.0
5098,2007-05-11,The Salon,1500000.0,139084.0,139084.0
5099,2013-10-25,The Square,1500000.0,124244.0,176262.0
5100,2002-03-22,Stolen Summer,1500000.0,119841.0,119841.0
5101,2015-03-06,Road Hard,1500000.0,113169.0,113169.0
5102,2005-09-28,Forty Shades of Blue,1500000.0,75828.0,172569.0
5103,2009-10-09,Trucker,1500000.0,52429.0,52429.0
5104,2009-05-29,Pontypool,1500000.0,3865.0,31916.0
5105,2015-09-28,"Me, You and Five Bucks",1500000.0,2105.0,2105.0
5106,2014-10-17,Housebound,1500000.0,0.0,236863.0
5107,2018-07-20,Teefa in Trouble,1500000.0,0.0,98806.0
5108,2005-11-04,Wal-Mart: The High Cost of Low Price,1500000.0,0.0,58692.0
5109,2014-04-17,Closer to the Moon,1500000.0,0.0,5396.0
5110,2006-03-17,Fetching Cody,1500000.0,0.0,0.0
5111,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0
5112,2014-11-11,Once Upon a Time in Queens,1500000.0,0.0,0.0
5113,2015-02-13,Girlhouse,1500000.0,0.0,0.0
5114,2015-05-26,Mutant World,1500000.0,0.0,0.0
5115,2015-11-20,#Horror,1500000.0,0.0,0.0
5116,2015-09-08,Checkmate,1500000.0,0.0,0.0
5117,1937-12-21,Snow White and the Seven Dwarfs,1488000.0,184925486.0,184925486.0
5118,1968-01-01,Shalako,1455000.0,2620000.0,2620000.0
5119,2018-11-30,Werk ohne Autor,1400000.0,1303747.0,4331152.0
5120,2015-11-20,Mustang,1400000.0,845464.0,5552584.0
5121,2005-04-29,The Holy Girl,1400000.0,304124.0,1261792.0
5122,2014-10-03,La chambre bleue,1400000.0,260441.0,1945420.0
5123,2004-09-17,Incident at Loch Ness,1400000.0,36830.0,56073.0
5124,2013-04-05,Eddie: The Sleepwalking Cannibal,1400000.0,1632.0,1632.0
5125,2010-05-01,My Girlfriend's Boyfriend,1400000.0,0.0,0.0
5126,2014-12-31,Kurmanjan datka,1400000.0,0.0,0.0
5127,2014-12-31,House at the End of the Drive,1400000.0,0.0,0.0
5128,1966-07-06,Batman - The Movie,1377800.0,0.0,0.0
5129,1999-03-05,"Lock, Stock and Two Smoking Barrels",1350000.0,3897569.0,28356188.0
5130,1983-08-19,The Ballad of Gregorio Cortez,1305000.0,909000.0,909000.0
5131,1936-06-26,San Francisco,1300000.0,2868000.0,5273000.0
5132,1998-10-09,Festen,1300000.0,1647780.0,1647780.0
5133,1996-10-11,Trees Lounge,1300000.0,749741.0,749741.0
5134,2009-05-22,The Girlfriend Experience,1300000.0,695840.0,1005840.0
5135,2007-03-23,Journey from the Fall,1300000.0,635305.0,635305.0
5136,2000-05-05,The Basket,1300000.0,609042.0,609042.0
5137,2015-01-30,Above and Beyond,1300000.0,288751.0,288751.0
5138,1985-03-15,Def-Con 4,1300000.0,210904.0,210904.0
5139,2005-12-09,Neal n' Nikki,1300000.0,100358.0,329621.0
5140,2003-12-19,The Hebrew Hammer,1300000.0,77755.0,90213.0
5141,2014-06-13,Los insolitos peces gato,1300000.0,11278.0,54665.0
5142,2006-04-07,Simon,1300000.0,4055.0,1738663.0
5143,2011-05-24,Forget Me Not,1300000.0,0.0,13465.0
5144,2010-06-08,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000.0,0.0,0.0
5145,2015-06-26,The Algerian,1300000.0,0.0,0.0
5146,1940-03-21,Rebecca,1288000.0,6000000.0,6002370.0
5147,1981-04-30,Friday the 13th Part 2,1250000.0,21722776.0,21722776.0
5148,1945-11-29,The Lost Weekend,1250000.0,11000000.0,11000000.0
5149,1984-08-31,C.H.U.D.,1250000.0,4700000.0,4700000.0
5150,2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0
5151,2013-04-19,Filly Brown,1250000.0,2850357.0,2940411.0
5152,1953-01-21,Niagara,1250000.0,2500000.0,2500000.0
5153,2016-12-31,Bodom,1250000.0,0.0,726460.0
5154,1941-10-28,How Green Was My Valley,1250000.0,0.0,0.0
5155,2015-01-13,Da Sweet Blood of Jesus,1250000.0,0.0,0.0
5156,2004-10-29,Saw,1200000.0,55968727.0,103880027.0
5157,1989-08-04,"Sex, Lies, and Videotape",1200000.0,24741667.0,36741667.0
5158,2002-02-15,Super Troopers,1200000.0,18492362.0,23046142.0
5159,2002-02-22,Monsoon Wedding,1200000.0,13876974.0,27025600.0
5160,2000-11-10,You Can Count on Me,1200000.0,9180275.0,10827356.0
5161,1951-07-03,Strangers on a Train,1200000.0,7000000.0,7000000.0
5162,1955-10-03,The Trouble with Harry,1200000.0,7000000.0,7000000.0
5163,1967-12-29,"Il buono, il brutto, il cattivo",1200000.0,6100000.0,6100000.0
5164,1951-09-18,The Day the Earth Stood Still,1200000.0,3700000.0,3700000.0
5165,2013-04-19,Home Run,1200000.0,2859955.0,2859955.0
5166,1992-10-23,Reservoir Dogs,1200000.0,2832029.0,2832029.0
5167,2000-07-07,But I'm a Cheerleader,1200000.0,2205627.0,2509344.0
5168,1956-12-23,The Wrong Man,1200000.0,2000000.0,2000000.0
5169,1975-09-26,The Rocky Horror Picture Show,1200000.0,1414845.0,1615976.0
5170,1976-01-01,The Blue Bird,1200000.0,887000.0,887000.0
5171,2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0
5172,2015-08-28,Que Horas Ela Volta?,1200000.0,376976.0,3249041.0
5173,1982-11-19,Q,1200000.0,255000.0,255000.0
5174,2003-03-21,Down & Out with the Dolls,1200000.0,58936.0,58936.0
5175,2012-06-01,"Pink Ribbons, Inc.",1200000.0,26608.0,26608.0
5176,2018-02-06,Blood Feast,1200000.0,8708.0,8708.0
5177,2011-02-11,Certifiably Jonathan,1200000.0,7826.0,7826.0
5178,2015-09-18,La navaja de Don Juan,1200000.0,4254.0,4254.0
5179,2008-12-31,Extreme Movie,1200000.0,0.0,81338.0
5180,1936-10-20,The Charge of the Light Brigade,1200000.0,0.0,0.0
5181,2004-06-18,Grand Theft Parsons,1200000.0,0.0,0.0
5182,2012-08-28,Below Zero,1200000.0,0.0,0.0
5183,2012-09-07,Crowsnest,1200000.0,0.0,0.0
5184,2012-09-14,Airborne,1200000.0,0.0,0.0
5185,2014-09-09,Cotton Comes to Harlem,1200000.0,0.0,0.0
5186,2015-02-03,Bleeding Hearts,1200000.0,0.0,0.0
5187,2013-12-31,The Wicked Within,1200000.0,0.0,0.0
5188,2017-12-31,The Islands,1200000.0,0.0,0.0
5189,2014-03-21,Godâs Not Dead,1150000.0,60755732.0,63777092.0
5190,2005-10-07,Waiting...,1125000.0,16124543.0,18673274.0
5191,2006-05-12,Dead Man's Shoes,1125000.0,6408.0,414736.0
5192,1980-02-01,The Fog,1100000.0,21445318.0,21445820.0
5193,2005-12-25,Wolf Creek,1100000.0,16186348.0,29005064.0
5194,2005-02-11,Ong-Bak,1100000.0,4563167.0,24062965.0
5195,2012-03-23,Serbuan maut,1100000.0,4105123.0,9297407.0
5196,1986-09-26,Down by Law,1100000.0,1436000.0,1436000.0
5197,1987-09-04,The Offspring,1100000.0,1355728.0,1355728.0
5198,2002-02-22,Sex with Strangers,1100000.0,247740.0,247740.0
5199,2012-05-18,Beyond the Black Rainbow,1100000.0,56491.0,56491.0
5200,2003-05-14,Dracula: Pages from a Virgin's Diary,1100000.0,39659.0,81371.0
5201,2014-11-21,The Sleepwalker,1100000.0,2636.0,2636.0
5202,2017-03-07,Departure,1100000.0,0.0,27561.0
5203,2009-04-07,Faith Like Potatoes,1100000.0,0.0,0.0
5204,2010-03-23,Lake Mungo,1100000.0,0.0,0.0
5205,2015-04-07,Silent Running,1100000.0,0.0,0.0
5206,2010-12-31,The Dead Undead,1100000.0,0.0,0.0
5207,2013-12-31,The Vatican Exorcisms,1100000.0,0.0,0.0
5208,2009-12-11,Rocket Singh: Salesman of the Year,1070000.0,164649.0,5348767.0
5209,1943-01-23,Casablanca,1039000.0,10462500.0,10496855.0
5210,1976-11-21,Rocky,1000000.0,117235147.0,225000000.0
5211,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0
5212,1963-10-07,Tom Jones,1000000.0,37600000.0,37600000.0
5213,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0
5214,1976-02-08,Taxi Driver,1000000.0,28262574.0,28316211.0
5215,2006-05-24,An Inconvenient Truth,1000000.0,24146161.0,53365925.0
5216,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0
5217,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0
5218,1981-04-10,The Howling,1000000.0,17985000.0,17985000.0
5219,1963-05-08,Dr. No,1000000.0,16067035.0,59567035.0
5220,1987-09-18,Hellraiser,1000000.0,14564000.0,14575148.0
5221,2016-03-11,"Hello, My Name is Doris",1000000.0,14444999.0,14662703.0
5222,2005-09-16,Cry Wolf,1000000.0,10047674.0,15943081.0
5223,2000-08-18,Godzilla 2000,1000000.0,10037390.0,10037390.0
5224,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0
5225,2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0
5226,1970-01-01,Beyond the Valley of the Dolls,1000000.0,9000000.0,9000000.0
5227,1956-11-15,Love Me Tender,1000000.0,9000000.0,9000000.0
5228,2018-07-20,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0
5229,1949-12-14,Sands of Iwo Jima,1000000.0,7800000.0,7800000.0
5230,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0
5231,2017-02-03,I Am Not Your Negro,1000000.0,7123919.0,9617402.0
5232,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0
5233,2008-04-04,Shine a Light,1000000.0,5505267.0,16173879.0
5234,2012-03-23,October Baby,1000000.0,5355847.0,5391992.0
5235,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0
5236,2013-06-14,20 Feet From Stardom,1000000.0,4946250.0,5892466.0
5237,2009-06-12,"Food, Inc.",1000000.0,4417674.0,4731944.0
5238,2017-07-28,An Inconvenient Sequel,1000000.0,3496795.0,5839322.0
5239,1998-08-21,Next Stop Wonderland,1000000.0,3395581.0,3465703.0
5240,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0
5241,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0
5242,2005-08-03,Junebug,1000000.0,2678010.0,3553253.0
5243,2008-08-01,Frozen River,1000000.0,2511476.0,6030129.0
5244,2001-11-21,Sidewalks of New York,1000000.0,2402459.0,3575308.0
5245,1998-04-24,Two Girls and a Guy,1000000.0,2057193.0,2315026.0
5246,2000-09-29,The Broken Hearts Club: A Romantic Comedy,1000000.0,1744858.0,2022442.0
5247,2006-06-28,Who Killed the Electric Car?,1000000.0,1678874.0,1849392.0
5248,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0
5249,1996-07-17,Walking and Talking,1000000.0,1287480.0,1615787.0
5250,2003-09-19,Bubba Ho-Tep,1000000.0,1239183.0,1492895.0
5251,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0
5252,1998-10-09,Slam,1000000.0,1009819.0,1087521.0
5253,2017-10-06,Visages villages,1000000.0,952432.0,4015686.0
5254,2001-04-06,Brigham City,1000000.0,852206.0,852206.0
5255,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0
5256,2000-12-01,Panic,1000000.0,779137.0,1425707.0
5257,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0
5258,2000-09-08,Fiza,1000000.0,623791.0,1179462.0
5259,2010-02-03,Ajami,1000000.0,621859.0,2721096.0
5260,1998-10-23,Orgazmo,1000000.0,582024.0,627287.0
5261,2011-07-29,The Future,1000000.0,568662.0,1239174.0
5262,2003-02-14,All the Real Girls,1000000.0,549666.0,703020.0
5263,2014-10-24,23 Blast,1000000.0,549185.0,549185.0
5264,1997-06-20,Dream With The Fishes,1000000.0,542909.0,542909.0
5265,2013-07-19,The Act of Killing,1000000.0,486919.0,1227316.0
5266,2003-05-02,Blue Car,1000000.0,464126.0,475367.0
5267,2007-10-19,Wristcutters: A Love Story,1000000.0,446165.0,473769.0
5268,2000-05-05,Luminarias,1000000.0,428535.0,428535.0
5269,2014-07-18,I Origins,1000000.0,336472.0,852399.0
5270,2014-11-28,Antarctica: A Year on Ice,1000000.0,288757.0,288757.0
5271,2003-08-22,The Battle of Shaker Heights,1000000.0,280351.0,839145.0
5272,2008-01-18,Taxi to the Dark Side,1000000.0,274661.0,304472.0
5273,2016-04-08,The Invitation,1000000.0,231738.0,354836.0
5274,2004-09-24,Guiana 1838,1000000.0,227241.0,227241.0
5275,2002-12-30,Love Liza,1000000.0,213137.0,213137.0
5276,2006-07-07,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1000000.0,144601.0,215559.0
5277,2001-08-22,Lisa Picard is Famous,1000000.0,113433.0,113433.0
5278,2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000.0,101531.0,101531.0
5279,2009-10-30,The House of the Devil,1000000.0,101215.0,102812.0
5280,2012-06-01,Hardflip,1000000.0,96734.0,96734.0
5281,2016-03-11,Creative Control,1000000.0,63014.0,63014.0
5282,2005-09-16,Chocolate: Deep Dark Secrets,1000000.0,49000.0,1549000.0
5283,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0
5284,1998-09-25,The Last Big Thing,1000000.0,22434.0,22434.0
5285,1998-08-07,Safe Men,1000000.0,21210.0,21210.0
5286,2001-08-31,Speedway Junky,1000000.0,17127.0,17127.0
5287,2015-02-13,Hits,1000000.0,15156.0,15156.0
5288,2000-09-22,The Specials,1000000.0,12996.0,12996.0
5289,2010-09-03,16 to Life,1000000.0,11574.0,11574.0
5290,2007-01-17,Alone with Her,1000000.0,10787.0,844377.0
5291,2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0
5292,2008-11-21,Special,1000000.0,7202.0,26822.0
5293,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0
5294,1999-03-19,Sparkler,1000000.0,5494.0,5494.0
5295,2005-03-18,The Helixâ¦Loaded,1000000.0,3700.0,3700.0
5296,2015-05-15,Childless,1000000.0,1036.0,1036.0
5297,2006-04-21,In Her Line of Fire,1000000.0,884.0,884.0
5298,2002-12-13,The Jimmy Show,1000000.0,703.0,703.0
5299,2013-12-31,Heli,1000000.0,0.0,552614.0
5300,2015-12-31,Karachi se Lahore,1000000.0,0.0,17721.0
5301,2006-12-31,Loving Annabelle,1000000.0,0.0,5382.0
5302,2015-12-11,American Hero,1000000.0,0.0,26.0
5303,2009-12-01,Frat Party,1000000.0,0.0,0.0
5304,2006-09-15,Jimmy and Judy,1000000.0,0.0,0.0
5305,2003-10-24,The Party's Over,1000000.0,0.0,0.0
5306,2009-07-17,The Poker House,1000000.0,0.0,0.0
5307,2005-09-23,Proud,1000000.0,0.0,0.0
5308,2008-12-31,Steppin: The Movie,1000000.0,0.0,0.0
5309,2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,0.0
5310,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0
5311,2012-10-09,Truth or Die,1000000.0,0.0,0.0
5312,2013-05-14,Black Rock,1000000.0,0.0,0.0
5313,2014-01-07,Hidden Away,1000000.0,0.0,0.0
5314,2013-10-04,My Last Day Without You,1000000.0,0.0,0.0
5315,2013-10-08,Zombie Hunter,1000000.0,0.0,0.0
5316,2014-12-31,Doc Holliday's Revenge,1000000.0,0.0,0.0
5317,2014-06-24,A Fine Step,1000000.0,0.0,0.0
5318,2015-02-10,Fear Clinic,1000000.0,0.0,0.0
5319,2015-03-10,The Pet,1000000.0,0.0,0.0
5320,2014-12-31,Bang Bang Baby,1000000.0,0.0,0.0
5321,2016-04-08,Hush,1000000.0,0.0,0.0
5322,2016-03-01,1982,1000000.0,0.0,0.0
5323,2015-10-27,The Horror Network,1000000.0,0.0,0.0
5324,2016-12-31,Chemical Cut,1000000.0,0.0,0.0
5325,2015-12-22,Por amor en el caserio,1000000.0,0.0,0.0
5326,2007-06-01,And Then Came Love,989000.0,8158.0,8158.0
5327,2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0
5328,2002-09-27,Charly,950000.0,814666.0,814666.0
5329,2014-01-10,Banshee Chapter,950000.0,0.0,78122.0
5330,2012-12-31,Trance,950000.0,0.0,0.0
5331,2014-08-12,Jesse,950000.0,0.0,0.0
5332,2015-03-03,Ask Me Anything,950000.0,0.0,0.0
5333,2012-04-13,L!fe Happens,930000.0,30905.0,30905.0
5334,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0
5335,2014-11-21,Food Chains,913000.0,0.0,176.0
